Gender_f,Gender_m,10board_0,10board_board of secondary education,10board_cbse,10board_icse,10board_matriculation,10board_other,10board_rbse,10board_ssc,10board_state board,10board_up,10board_up board,10board_wbbse,12board_0,12board_board of intermediate,12board_board of intermediate education,12board_cbse,12board_chse,12board_icse,12board_isc,12board_mp board,12board_other,12board_rbse,12board_state board,12board_up,12board_up board,Degree_B.Tech/B.E.,Degree_MCA,Degree_other,Specialization_computer application,Specialization_computer engineering,Specialization_computer science & engineering,Specialization_electrical engineering,Specialization_electronics & instrumentation eng,Specialization_electronics & telecommunications,Specialization_electronics and communication engineering,Specialization_electronics and electrical engineering,Specialization_information technology,Specialization_mechanical engineering,Specialization_other,CollegeState_Andhra Pradesh,CollegeState_Delhi,CollegeState_Haryana,CollegeState_Karnataka,CollegeState_Madhya Pradesh,CollegeState_Maharashtra,CollegeState_Orissa,CollegeState_Punjab,CollegeState_Rajasthan,CollegeState_Tamil Nadu,CollegeState_Telangana,CollegeState_Uttar Pradesh,CollegeState_Uttarakhand,CollegeState_West Bengal,CollegeState_other,Age,10percentage,12graduation,12percentage,CollegeTier,collegeGPA,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,91.6,2010,86.5,2,80.2,1,2014,465,510,570,0.783303537,445,388,406.5014286,402.026738,423.3360656,484,338.8076923,-0.159,1.2114,0.4711,-1.6289,0.0973,300000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,87.5,2009,89.9,2,73.21,0,2013,500,415,485,0.704090412,465,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.1282,0.8784,0.6248,-0.3612,-0.6692,300000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,78.5,2009,83,2,77.72,0,2013,350,470,405,0.20739217,355,260,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.7081,0.7119,0.6248,-1.3753,0.6721,200000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,79.5,2009,63.2,2,63.3,0,2014,615,425,440,0.493596387,405,324,406.5014286,402.026738,423.3360656,452,338.8076923,-0.3027,1.0449,1.3933,0.1459,0.8637,170000
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,71,2009,68,2,81.4,1,2013,345,570,220,0.843123727,515,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2718,0.3789,0.6248,-1.3753,-0.6692,95000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,66,2006,61,2,72.04,0,2012,640,500,545,0.953899775,464,335.982659,530,402.026738,423.3360656,349.879562,338.8076923,0.5591,1.0449,-0.1437,-0.6147,-0.8608,335000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,74,2009,63,2,72,0,2013,490,530,370,0.04099931,405,335.982659,223,402.026738,423.3360656,349.879562,338.8076923,-1.5953,0.5454,-0.7585,0.5262,-0.6692,110000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,91,2007,90.91,2,83.2,0,2011,565,515,575,0.229481755,325,266,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.6646,1.1248,1.5428,-0.4078,0.3444,450000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,89.44,2009,75.33,2,68.69,0,2013,500,425,385,0.704090412,465,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.8463,0.0459,1.7007,-0.4879,0.0973,200000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,76,2010,64,2,67,0,2014,555,450,470,0.486747008,465,335.982659,376,402.026738,423.3360656,349.879562,338.8076923,-1.1644,1.2114,0.4711,-0.1076,-0.6692,310000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,77,2008,75,2,65.42,1,2012,425,415,375,0.068445751,449.5536627,335.982659,406.5014286,254,423.3360656,349.879562,338.8076923,1.4374,1.1248,1.2525,0.53233,0.4234,200000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,63,2009,74,2,57,1,2013,545,500,455,0.600057182,435,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.4517,-2.1186,-0.6048,0.9066,-1.6273,240000
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,90.33,2008,88.6,2,69.55,0,2012,725,505,415,0.704090412,465,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.51,1.4368,-0.0537,-1.34787,0.8973,300000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,76.5,2009,84,2,87.2,0,2013,380,440,385,0.414337426,449.5536627,335.982659,406.5014286,366,423.3360656,349.879562,338.8076923,-0.3027,-0.2871,0.01,0.0192,-0.6692,75000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,70,2007,60,2,64.3,0,2011,645,465,575,0.525922584,415,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4173,-1.8393,-0.344,1.1199,0.1864,330000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,78,2010,87.1,2,65,1,2014,430,570,615,0.744758354,525,335.982659,438,402.026738,423.3360656,349.879562,338.8076923,-1.308,-1.1196,0.4711,0.0192,0.6721,140000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,89.5,2010,73.4,2,70.06,1,2014,700,505,585,0.486747008,485,335.982659,376,402.026738,423.3360656,349.879562,338.8076923,0.2718,0.0459,-1.0659,-2.136,-1.244,320000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,56.4,2006,72,2,64,0,2010,305,395,455,0.654107475,165,335.982659,406.5014286,420,423.3360656,349.879562,338.8076923,0.2009,-0.9033,0.3817,0.2973,0.3444,1210000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,88.67,2009,87.69,1,79.65,0,2014,545,645,735,0.879915203,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.7335,1.5444,-0.1437,-2.136,0.6721,700000
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,58.33,2007,73.33,2,71.97,0,2012,395,325,585,0.744758354,395,335.982659,438,402.026738,423.3360656,349.879562,338.8076923,0.8192,0.5008,0.2366,-0.05527,0.6603,120000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,64,2009,66,2,69.2,0,2014,465,390,355,0.356536488,355,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,-0.0154,-0.2871,0.3174,0.1459,0.0973,200000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,85.92,2007,79.87,2,71.07,1,2011,495,565,454,0.968237496,605,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.0464,-0.1232,-0.4891,0.2973,0.9763,315000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,88.8,2009,84.67,2,70,1,2013,675,605,620,0.985461394,515,500,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.0154,1.0449,0.4711,1.0333,1.0554,305000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,73.8,2008,75.4,2,68.56,0,2013,405,485,680,0.376059587,365,300,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-2.272,0.0328,-0.2714,1.1199,-0.4455,335000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,71,2007,58,2,70.1,0,2011,525,465,645,0.538386893,385,333,406.5014286,402.026738,423.3360656,260,338.8076923,-1.9629,0.8128,0.2366,0.6498,0.0284,410000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,81.4,2008,74,1,76.24,1,2013,485,525,620,0.953899775,535,335.982659,530,402.026738,423.3360656,349.879562,338.8076923,0.5591,0.5454,1.7007,-2.0092,1.247,200000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,88.1,2009,91.1,2,68.2,1,2013,535,435,500,0.20739217,305,260,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.159,0.8784,0.4711,0.2727,0.6721,315000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,76,2009,72,2,63.2,0,2013,510,355,340,0.123016732,285,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.159,-0.2871,0.4711,0.2727,-0.4776,120000
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,82.3,2007,96.6,2,83,1,2012,445,565,615,0.694479328,449.5536627,366,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.1283,1.1248,-0.344,-0.40777,0.8973,310000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,78,2009,68,1,72.3,0,2013,510,590,510,0.783303537,395,388,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.8463,-0.4536,0.3174,-0.995,0.0973,375000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,66.7,2009,54.2,2,66.93,0,2014,430,470,500,0.299597296,449.5536627,260,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2718,0.3789,0.4711,-0.2344,0.4805,240000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,72,2008,60,2,63,1,2013,440,300,285,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.8517,0.8784,1.547,-0.2344,0.4805,295000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,82,2008,62.3,2,61,0,2012,565,475,464,0.068445751,449.5536627,335.982659,406.5014286,254,423.3360656,349.879562,338.8076923,-1.4992,-1.2153,-0.9245,-0.5253,-1.8278,360000
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,58.56,2006,73,2,61.8,0,2010,445,465,565,0.376059587,375,300,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.3555,0.6568,0.9623,0.6498,0.5024,260000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,58,2009,62,2,70.68,0,2014,405,395,390,0.486747008,495,335.982659,376,402.026738,423.3360656,349.879562,338.8076923,-0.7335,-0.1206,0.7785,0.653,0.0973,180000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,77,2007,78,2,75.03,0,2013,500,545,665,0.842248322,485,335.982659,469,402.026738,423.3360656,349.879562,338.8076923,-1.4517,-0.6201,-1.8344,-0.1076,0.6721,100000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,75.6,2010,83.2,2,71.1,0,2014,475,460,530,0.744758354,405,335.982659,438,402.026738,423.3360656,349.879562,338.8076923,1.2772,1.5444,1.8543,1.0333,1.247,160000
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,75,2002,61.7,2,79,0,2010,365,365,425,0.377551419,375,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4173,-0.1232,-0.0537,-0.4078,-0.1295,310000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,74,2009,66.8,2,68.9,0,2013,535,505,510,0.338786347,449.5536627,292,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.5899,-2.2851,-0.7585,0.0192,-2.5853,80000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,92.2,2009,75.6,2,81.5,1,2014,685,565,645,0.953899775,595,335.982659,530,402.026738,423.3360656,349.879562,338.8076923,1.4208,1.2114,0.3174,-1.5021,0.2889,325000
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,84.5,2008,94.1,2,70.95,1,2012,485,445,575,0.413838256,385,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4173,0.1888,0.5269,-1.1422,0.0284,400000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,89.4,2009,75.6,2,82.53,1,2013,590,610,635,0.840840969,449.5536627,335.982659,406.5014286,473,423.3360656,349.879562,338.8076923,0.8463,0.0459,0.7785,-1.8824,0.4805,475000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,76.2,2010,88,2,69.8,0,2014,450,510,620,0.744758354,315,335.982659,438,402.026738,423.3360656,349.879562,338.8076923,1.4208,-0.1206,0.4711,-1.3753,1.6302,180000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,85.33,2008,78.2,2,77.25,0,2012,605,404,454,0.824666401,449.5536627,400,407,402.026738,423.3360656,349.879562,338.8076923,1.0896,1.5928,0.672,-1.05407,0.1864,250000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,72,2010,64,2,72,0,2015,490,410,485,0.450876584,395,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.1336,0.3789,-0.1437,-0.8682,-0.4776,150000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,45.6,2007,73.6,2,85.2,0,2010,365,385,454,0.765673581,485,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.6646,0.3448,-1.0697,0.2973,-0.9194,100000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,86.5,2010,82.5,2,61.86,1,2014,490,395,485,0.911395278,425,335.982659,500,402.026738,423.3360656,349.879562,338.8076923,-0.0154,-0.6201,-0.2974,0.7798,-1.8189,300000
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,75.83,2006,68.83,2,55.6,1,2010,525,575,655,0.901489571,545,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-2.8903,1.2808,0.8171,-0.8778,0.3444,465000
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,69.4,2007,63,2,61,0,2013,375,465,265,0.023312168,449.5536627,166,406.5014286,402.026738,423.3360656,260,338.8076923,-1.1901,0.1888,-1.5051,-1.34787,-0.7615,200000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,64,2010,61,2,63,0,2014,455,505,465,0.884122512,535,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.7389,-1.2861,-1.3733,-0.6147,-0.4776,360000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,85,2006,73.8,2,77,0,2011,505,485,615,0.824666401,405,400,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.5719,-1.0593,-0.1988,1.1199,1.1343,400000
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,85.6,2006,90.6,2,68.4,1,2010,395,425,575,0.229481755,435,266,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.8192,0.5008,0.3817,-0.0552,-0.2875,720000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,80.6,2005,91,2,73.06,0,2010,485,505,375,0.635978756,445,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.51,1.7488,0.2366,-1.2303,0.9763,505000
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,78,2007,68,2,68,0,2011,365,515,645,0.979521744,625,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.881,0.5008,0.9623,-0.7603,-0.1295,380000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,69,2009,72.2,2,69.78,1,2013,370,500,455,0.704090412,465,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.5591,0.2124,-0.4511,-1.3753,0.6721,375000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,89.56,2006,85,2,67.45,1,2010,485,315,545,0.694479328,345,366,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-3.0448,-1.0593,-0.6343,0.7673,0.1864,290000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,83.2,2008,72.3,2,68,1,2013,545,620,515,0.960903087,595,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.4155,1.0449,1.3933,-0.4879,-0.0943,350000
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,51,2004,48,2,59,0,2010,275,365,395,0.525922584,415,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2009,-0.2793,0.2366,1.4724,0.0284,100000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,60.7,2008,65.66,2,77.7,0,2014,545,535,470,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.1282,1.0449,-0.2974,-0.995,0.4805,230000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,76,2006,75,2,65.48,0,2011,375,535,575,0.600057182,435,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.6646,-0.1232,1.5428,0.0623,0.3444,315000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,91,2010,91.2,2,86,0,2014,675,655,585,0.783303537,485,388,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.8463,0.8784,-0.1437,-0.7415,-1.0524,615000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,90.6,2009,79.3,2,65.7,1,2013,430,350,475,0.622642916,515,335.982659,407,402.026738,423.3360656,349.879562,338.8076923,1.4208,1.2114,1.2396,-1.1218,1.247,200000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,63,2010,62,2,62.44,0,2014,380,510,515,0.635978756,445,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.4517,-1.2861,-0.1437,1.1601,-1.4356,180000
